source_x,source_y,mu_1,mu_2,mu_3,mu_4,td_1,td_2,td_3,td_4
3.995326718007531e-06,2.9858236839963017e-05,7.573974,8.189045,-8.269816,-4.692122,0.0,0.06737867712000001,0.31516024319999997,0.7979566176
1.9497190215461515e-05,6.445370549350949e-05,7.471655,0.0,0.0,-3.678814,0.0,0.0,0.0,1.311855264
4.5792563499987894e-05,2.7820012561111142e-05,5.617981,0.0,0.0,-5.218059,0.0,0.0,0.0,1.198734336
4.453163150689624e-06,3.166072279613916e-05,7.588598,8.297917,-8.457665,-4.627416,0.0,0.07478332992,0.3083010336,0.8201621088
1.2591134697449917e-05,6.229648994861197e-05,8.022359,0.0,0.0,-3.717938,0.0,0.0,0.0,1.227431232
1.8644951030859353e-05,3.2096360194399906e-05,6.743414,9.979752,-9.251549,-4.671137,0.0,0.31238153280000003,0.44223883199999997,0.954294048
3.162826989620574e-05,2.5488650926632867e-05,6.095719,11.5753,-9.792066,-5.081871,0.0,0.5369644224,0.6260722848,1.0219184639999999
1.3144694367064745e-05,2.9190832890472716e-05,6.991716,9.054901,-8.4984,-4.747769,0.0,0.2219020704,0.4045672224,0.873654336
2.023402328030071e-05,2.1009085727676844e-05,6.533565,9.411072,-8.00694,-5.139389,0.0,0.3468154752,0.5293064448,0.8638577856
1.7869510306570178e-05,5.4168649303459564e-05,7.271689,0.0,0.0,-3.948658,0.0,0.0,0.0,1.179772992
3.5455841711004757e-06,3.44982790308823e-05,7.736078,8.332462,-8.740296,-4.526172,0.0,0.05911722144,0.2835711072,0.8414639424
1.1134343848709265e-05,5.150595949882948e-06,6.856065,8.187461,-6.425384,-5.820282,0.0,0.1938627648,0.55266624,0.635617584
3.518870141987571e-05,2.399181650454827e-06,5.87866,10.49364,0.0,0.0,0.0,0.6131281824,0.0,0.0
2.8454087672730894e-05,5.362071260621579e-06,6.120181,9.742387,-6.935872,-6.131122,0.0,0.4953492576,0.7288322112,0.8129261088
4.65828198901703e-05,2.6205023502916997e-05,5.585305,0.0,0.0,-5.323577,0.0,0.0,0.0,1.19332224
1.73796859587342e-05,6.37917122741892e-05,7.629504,0.0,0.0,-3.690197,0.0,0.0,0.0,1.285708896
